,date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
2356,2024-01-01,Karnataka,2-Wheelers,12415,115920
2357,2024-01-01,Tamil Nadu,2-Wheelers,7580,153753
2358,2024-01-01,Bihar,2-Wheelers,1288,71556
2359,2024-01-01,Kerala,2-Wheelers,6457,42509
2360,2024-01-01,Rajasthan,2-Wheelers,4432,78862
2361,2024-01-01,Delhi,2-Wheelers,3073,38413
2362,2024-01-01,Madhya Pradesh,2-Wheelers,3684,92100
2363,2024-01-01,Gujarat,2-Wheelers,5424,91933
2364,2024-01-01,Odisha,2-Wheelers,3883,53485
2365,2024-01-01,Assam,2-Wheelers,253,44386
2366,2024-01-01,Haryana,2-Wheelers,1259,42824
2367,2024-01-01,Chhattisgarh,2-Wheelers,2367,42881
2368,2024-01-01,West Bengal,2-Wheelers,1636,72390
2369,2024-01-01,Punjab,2-Wheelers,821,33511
2370,2024-01-01,Andhra Pradesh,2-Wheelers,2134,53619
2371,2024-01-01,Jharkhand,2-Wheelers,551,30612
2372,2024-01-01,Uttarakhand,2-Wheelers,382,11682
2373,2024-01-01,Jammu and Kashmir,2-Wheelers,219,4582
2374,2024-01-01,Goa,2-Wheelers,832,5079
2375,2024-01-01,Chandigarh,2-Wheelers,118,1450
2376,2024-01-01,Tripura,2-Wheelers,3,3000
2377,2024-01-01,Puducherry,2-Wheelers,310,5141
2378,2024-01-01,Himachal Pradesh,2-Wheelers,79,6031
2379,2024-01-01,DNH and DD,2-Wheelers,31,866
2380,2024-01-01,Manipur,2-Wheelers,7,1556
2381,2024-01-01,Mizoram,2-Wheelers,28,1872
2382,2024-01-01,Meghalaya,2-Wheelers,26,1625
2383,2024-01-01,Ladakh,2-Wheelers,14,37
2384,2024-01-01,Andaman & Nicobar,2-Wheelers,2,483
2385,2024-02-01,Uttar Pradesh,2-Wheelers,6557,206846
2386,2024-02-01,Maharashtra,2-Wheelers,15193,147649
2387,2024-02-01,Karnataka,2-Wheelers,12605,108852
2388,2024-02-01,Tamil Nadu,2-Wheelers,8647,143638
2389,2024-02-01,Rajasthan,2-Wheelers,5145,81152
2390,2024-02-01,Bihar,2-Wheelers,1301,83398
2391,2024-02-01,Madhya Pradesh,2-Wheelers,4006,87659
2392,2024-02-01,Kerala,2-Wheelers,5389,38356
2393,2024-02-01,Gujarat,2-Wheelers,5103,88441
2394,2024-02-01,Delhi,2-Wheelers,2364,30504
2395,2024-02-01,Assam,2-Wheelers,246,39048
2396,2024-02-01,Odisha,2-Wheelers,3733,57255
2397,2024-02-01,Chhattisgarh,2-Wheelers,2198,40110
2398,2024-02-01,Punjab,2-Wheelers,1017,34359
2399,2024-02-01,Andhra Pradesh,2-Wheelers,2830,56600
2400,2024-02-01,Haryana,2-Wheelers,1075,38121
2401,2024-02-01,West Bengal,2-Wheelers,1341,74089
2402,2024-02-01,Jharkhand,2-Wheelers,710,34467
2403,2024-02-01,Uttarakhand,2-Wheelers,586,13692
2404,2024-02-01,Jammu and Kashmir,2-Wheelers,233,5055
2405,2024-02-01,Goa,2-Wheelers,990,4759
2406,2024-02-01,Tripura,2-Wheelers,24,3334
2407,2024-02-01,Chandigarh,2-Wheelers,126,1416
2408,2024-02-01,Puducherry,2-Wheelers,384,4556
2409,2024-02-01,Himachal Pradesh,2-Wheelers,66,4926
2410,2024-02-01,Mizoram,2-Wheelers,51,2146
2411,2024-02-01,Manipur,2-Wheelers,3,1723
2412,2024-02-01,DNH and DD,2-Wheelers,24,1052
2413,2024-02-01,Meghalaya,2-Wheelers,11,1890
2414,2024-02-01,Andaman & Nicobar Island,2-Wheelers,5,473
2415,2024-03-01,Maharashtra,2-Wheelers,26668,152563
2416,2024-03-01,Uttar Pradesh,2-Wheelers,7799,210216
2417,2024-03-01,Karnataka,2-Wheelers,22742,123800
2418,2024-03-01,Tamil Nadu,2-Wheelers,13350,124071
2419,2024-03-01,Rajasthan,2-Wheelers,7933,89538
2420,2024-03-01,Delhi,2-Wheelers,5002,31599
2421,2024-03-01,Kerala,2-Wheelers,8393,42909
2422,2024-03-01,Gujarat,2-Wheelers,8496,94822
2423,2024-03-01,Bihar,2-Wheelers,2584,102949
2424,2024-03-01,Madhya Pradesh,2-Wheelers,5772,95405
2425,2024-03-01,Andhra Pradesh,2-Wheelers,7057,69119
2426,2024-03-01,Assam,2-Wheelers,767,42612
2427,2024-03-01,Chhattisgarh,2-Wheelers,3610,46046
2428,2024-03-01,Punjab,2-Wheelers,1514,35877
2429,2024-03-01,West Bengal,2-Wheelers,2159,69871
2430,2024-03-01,Haryana,2-Wheelers,1387,41778
2431,2024-03-01,Jharkhand,2-Wheelers,824,38149
2432,2024-03-01,Goa,2-Wheelers,1745,5018
2433,2024-03-01,Uttarakhand,2-Wheelers,579,12506
2434,2024-03-01,Jammu and Kashmir,2-Wheelers,297,6600
2435,2024-03-01,Tripura,2-Wheelers,41,3728
2436,2024-03-01,Chandigarh,2-Wheelers,215,1525
2437,2024-03-01,Puducherry,2-Wheelers,477,4337
2438,2024-03-01,Meghalaya,2-Wheelers,4,2223
2439,2024-03-01,Himachal Pradesh,2-Wheelers,90,4737
2440,2024-03-01,Mizoram,2-Wheelers,58,1932
2441,2024-03-01,DNH and DD,2-Wheelers,25,780
2442,2024-03-01,Manipur,2-Wheelers,13,1394
2443,2024-03-01,Andaman & Nicobar Island,2-Wheelers,2,447
2444,2024-03-01,Nagaland,2-Wheelers,2,1180
